temperature,40,20.02.2022 19:35:06
temperature,29,20.02.2022 19:35:06
temperature,34,20.02.2022 19:35:06
temperature,20,20.02.2022 19:35:06
temperature,48,20.02.2022 19:35:06
temperature,23,20.02.2022 19:35:06
temperature,48,20.02.2022 19:35:06
temperature,25,20.02.2022 19:35:06
temperature,48,20.02.2022 19:35:06
temperature,26,20.02.2022 19:35:06
temperature,49,20.02.2022 19:35:06
temperature,39,20.02.2022 19:35:06
temperature,29,20.02.2022 19:35:06
temperature,20,20.02.2022 19:35:06
temperature,37,20.02.2022 19:35:06
temperature,46,20.02.2022 19:35:06
temperature,43,20.02.2022 19:35:06
temperature,46,20.02.2022 19:35:06
temperature,20,20.02.2022 19:35:06
temperature,33,20.02.2022 19:35:06
temperature,39,20.02.2022 19:35:06
temperature,48,20.02.2022 19:35:06
temperature,40,20.02.2022 19:35:06
temperature,20,20.02.2022 19:35:06
temperature,32,20.02.2022 19:35:06
temperature,47,20.02.2022 19:35:06
temperature,28,20.02.2022 19:35:06
temperature,41,20.02.2022 19:35:06
temperature,45,20.02.2022 19:35:06
temperature,34,20.02.2022 19:35:06
temperature,36,20.02.2022 19:35:06
temperature,25,20.02.2022 19:35:06
temperature,42,20.02.2022 19:35:06
temperature,37,20.02.2022 19:35:06
temperature,44,20.02.2022 19:35:06
temperature,23,20.02.2022 19:35:06
temperature,49,20.02.2022 19:35:06
temperature,36,20.02.2022 19:35:06
temperature,29,20.02.2022 19:35:06
temperature,36,20.02.2022 19:35:06
temperature,38,20.02.2022 19:35:06
temperature,21,20.02.2022 19:35:06
temperature,29,20.02.2022 19:35:06
temperature,44,20.02.2022 19:35:06
temperature,49,20.02.2022 19:35:06
temperature,49,20.02.2022 19:35:06
temperature,23,20.02.2022 19:35:06
temperature,31,20.02.2022 19:35:06
temperature,39,20.02.2022 19:35:06
temperature,33,20.02.2022 19:35:06
temperature,45,20.02.2022 19:35:06
temperature,28,20.02.2022 19:35:06
temperature,22,20.02.2022 19:35:06
temperature,45,20.02.2022 19:35:06
temperature,47,20.02.2022 19:35:06
temperature,33,20.02.2022 19:35:06
temperature,30,20.02.2022 19:35:06
temperature,25,20.02.2022 19:35:07
temperature,29,20.02.2022 19:35:07
temperature,42,20.02.2022 19:35:07
temperature,36,20.02.2022 19:35:07
temperature,48,20.02.2022 19:35:07
temperature,21,20.02.2022 19:35:07
temperature,26,20.02.2022 19:35:07
temperature,32,20.02.2022 19:35:07
temperature,35,20.02.2022 19:35:07
temperature,37,20.02.2022 19:35:07
temperature,34,20.02.2022 19:35:07
temperature,48,20.02.2022 19:35:07
temperature,25,20.02.2022 19:35:07
temperature,39,20.02.2022 19:35:07
temperature,49,20.02.2022 19:35:07
temperature,28,20.02.2022 19:35:07
temperature,26,20.02.2022 19:35:07
temperature,36,20.02.2022 19:35:07
temperature,29,20.02.2022 19:35:07
temperature,30,20.02.2022 19:35:07
temperature,37,20.02.2022 19:35:07
temperature,43,20.02.2022 19:35:07
temperature,24,20.02.2022 19:35:07
temperature,35,20.02.2022 19:35:07
temperature,38,20.02.2022 19:35:07
temperature,43,20.02.2022 19:35:07
temperature,24,20.02.2022 19:35:07
temperature,30,20.02.2022 19:35:07
temperature,49,20.02.2022 19:35:07
temperature,45,20.02.2022 19:35:07
temperature,39,20.02.2022 19:35:07
temperature,31,20.02.2022 19:35:07
temperature,22,20.02.2022 19:35:07
temperature,34,20.02.2022 19:35:07
temperature,35,20.02.2022 19:35:07
temperature,48,20.02.2022 19:35:07
temperature,28,20.02.2022 19:35:07
temperature,41,20.02.2022 19:35:07
temperature,30,20.02.2022 19:35:07
temperature,41,20.02.2022 19:35:07
temperature,45,20.02.2022 19:35:07
temperature,24,20.02.2022 19:35:07
temperature,25,20.02.2022 19:35:07
temperature,23,20.02.2022 19:35:07
temperature,30,20.02.2022 19:35:07
temperature,24,20.02.2022 19:35:07
temperature,25,20.02.2022 19:35:07
temperature,35,20.02.2022 19:35:07
temperature,38,20.02.2022 19:35:07
temperature,41,20.02.2022 19:35:07
temperature,37,20.02.2022 19:35:07
temperature,20,20.02.2022 19:35:07
temperature,29,20.02.2022 19:35:07
temperature,45,20.02.2022 19:35:07
temperature,35,20.02.2022 19:35:07
temperature,23,20.02.2022 19:35:07
temperature,47,20.02.2022 19:35:07
temperature,48,20.02.2022 19:35:07
temperature,39,20.02.2022 19:35:07
temperature,46,20.02.2022 19:35:07
temperature,39,20.02.2022 19:35:07
temperature,37,20.02.2022 19:35:07
temperature,23,20.02.2022 19:35:07
temperature,31,20.02.2022 19:35:07
temperature,40,20.02.2022 19:35:07
temperature,44,20.02.2022 19:35:07
temperature,37,20.02.2022 19:35:07
temperature,33,20.02.2022 19:35:07
temperature,45,20.02.2022 19:35:07
temperature,41,20.02.2022 19:35:07
temperature,41,20.02.2022 19:35:07
temperature,26,20.02.2022 19:35:07
temperature,47,20.02.2022 19:35:07
temperature,29,20.02.2022 19:35:07
temperature,26,20.02.2022 19:35:07
temperature,24,20.02.2022 19:35:07
temperature,29,20.02.2022 19:35:07
temperature,42,20.02.2022 19:35:07
temperature,46,20.02.2022 19:35:07
temperature,25,20.02.2022 19:35:07
temperature,30,20.02.2022 19:35:07
temperature,30,20.02.2022 19:35:07
temperature,33,20.02.2022 19:35:07
temperature,20,20.02.2022 19:35:08
temperature,49,20.02.2022 19:35:08
temperature,30,20.02.2022 19:35:08
temperature,42,20.02.2022 19:35:08
temperature,48,20.02.2022 19:35:08
temperature,40,20.02.2022 19:35:08
temperature,23,20.02.2022 19:35:08
temperature,43,20.02.2022 19:35:08
temperature,21,20.02.2022 19:35:08
temperature,43,20.02.2022 19:35:08
temperature,26,20.02.2022 19:35:08
temperature,43,20.02.2022 19:35:08
temperature,49,20.02.2022 19:35:08
temperature,42,20.02.2022 19:35:08
temperature,35,20.02.2022 19:35:08
temperature,24,20.02.2022 19:35:08
temperature,27,20.02.2022 19:35:08
temperature,28,20.02.2022 19:35:08
temperature,34,20.02.2022 19:35:08
temperature,31,20.02.2022 19:35:08
temperature,38,20.02.2022 19:35:08
temperature,41,20.02.2022 19:35:08
temperature,22,20.02.2022 19:35:08
temperature,44,20.02.2022 19:35:08
temperature,41,20.02.2022 19:35:08
temperature,30,20.02.2022 19:35:08
temperature,23,20.02.2022 19:35:08
temperature,35,20.02.2022 19:35:08
temperature,46,20.02.2022 19:35:08
temperature,43,20.02.2022 19:35:08
temperature,25,20.02.2022 19:35:08
temperature,28,20.02.2022 19:35:08
temperature,20,20.02.2022 19:35:08
temperature,46,20.02.2022 19:35:08
temperature,45,20.02.2022 19:35:08
temperature,24,20.02.2022 19:35:08
temperature,21,20.02.2022 19:35:08
temperature,43,20.02.2022 19:35:08
temperature,30,20.02.2022 19:35:08
temperature,34,20.02.2022 19:35:08
temperature,34,20.02.2022 19:35:08
temperature,40,20.02.2022 19:35:08
temperature,35,20.02.2022 19:35:52
temperature,45,20.02.2022 19:35:52
temperature,34,20.02.2022 19:35:52
temperature,24,20.02.2022 19:35:52
temperature,20,20.02.2022 19:35:52
temperature,25,20.02.2022 19:35:52
temperature,24,20.02.2022 19:35:52
temperature,26,20.02.2022 19:35:52
temperature,46,20.02.2022 19:35:52
temperature,32,20.02.2022 19:35:52
temperature,46,20.02.2022 19:35:52
temperature,28,20.02.2022 19:35:52
temperature,26,20.02.2022 19:35:52
temperature,42,20.02.2022 19:35:52
temperature,48,20.02.2022 19:35:52
temperature,46,20.02.2022 19:35:52
temperature,47,20.02.2022 19:35:52
temperature,20,20.02.2022 19:35:52
temperature,34,20.02.2022 19:35:52
temperature,49,20.02.2022 19:35:52
temperature,46,20.02.2022 19:35:52
temperature,28,20.02.2022 19:35:52
temperature,40,20.02.2022 22:58:16
temperature,34,20.02.2022 22:58:16
temperature,31,20.02.2022 22:58:16
temperature,47,20.02.2022 22:58:16
temperature,21,20.02.2022 22:58:16
temperature,22,20.02.2022 22:58:16
temperature,43,20.02.2022 22:58:16
temperature,32,20.02.2022 22:58:16
temperature,43,20.02.2022 22:58:16
temperature,42,20.02.2022 22:58:16
temperature,46,20.02.2022 22:58:16
temperature,30,20.02.2022 22:58:16
temperature,24,20.02.2022 22:58:16
temperature,30,20.02.2022 22:58:16
temperature,31,20.02.2022 22:58:16
temperature,29,20.02.2022 22:58:16
temperature,29,20.02.2022 22:58:16
temperature,48,20.02.2022 22:58:16
temperature,26,20.02.2022 22:58:16
temperature,32,22.02.2022 13:20:01
temperature,46,22.02.2022 13:20:01
temperature,35,22.02.2022 13:20:01
temperature,38,22.02.2022 13:20:01
temperature,48,22.02.2022 13:20:01
temperature,25,22.02.2022 13:20:01
temperature,27,22.02.2022 13:20:01
temperature,49,22.02.2022 13:20:01
temperature,44,22.02.2022 13:20:01
temperature,39,22.02.2022 13:20:01
temperature,30,22.02.2022 13:20:01
temperature,49,22.02.2022 13:20:01
temperature,27,22.02.2022 13:20:01
temperature,38,22.02.2022 13:20:01
temperature,48,22.02.2022 13:20:01
temperature,41,22.02.2022 13:20:01
temperature,37,22.02.2022 13:20:01
temperature,22,22.02.2022 13:20:01
temperature,37,22.02.2022 13:20:01
temperature,21,22.02.2022 13:20:01
temperature,32,22.02.2022 13:20:01
temperature,26,22.02.2022 13:20:01
temperature,49,22.02.2022 13:20:01
temperature,40,22.02.2022 13:20:01
temperature,25,22.02.2022 13:20:01
temperature,22,22.02.2022 13:20:01
temperature,30,22.02.2022 13:20:01
temperature,41,22.02.2022 13:20:01
temperature,22,22.02.2022 13:20:01
temperature,32,22.02.2022 13:20:01
temperature,33,22.02.2022 13:20:01
temperature,24,22.02.2022 13:20:01
temperature,33,22.02.2022 13:20:01
temperature,29,22.02.2022 13:20:01
temperature,28,22.02.2022 13:20:01
temperature,24,22.02.2022 13:20:01
temperature,43,22.02.2022 13:20:01
temperature,47,22.02.2022 13:20:01
temperature,29,22.02.2022 13:20:01
temperature,32,22.02.2022 13:20:01
temperature,21,22.02.2022 13:20:01
temperature,49,22.02.2022 13:20:01
temperature,21,22.02.2022 13:20:01
temperature,30,22.02.2022 13:20:01
temperature,25,22.02.2022 13:20:01
temperature,35,22.02.2022 13:20:01
temperature,24,22.02.2022 13:20:01
temperature,43,22.02.2022 13:20:01
temperature,41,22.02.2022 13:20:01
temperature,39,22.02.2022 13:20:01
temperature,40,22.02.2022 13:20:01
temperature,36,22.02.2022 13:20:01
temperature,29,22.02.2022 13:20:02
temperature,22,22.02.2022 13:20:02
temperature,23,22.02.2022 13:20:02
temperature,47,22.02.2022 13:20:02
temperature,38,22.02.2022 13:20:02
temperature,37,22.02.2022 13:20:02
temperature,24,22.02.2022 13:20:02
temperature,37,22.02.2022 13:20:02
temperature,37,22.02.2022 13:20:02
temperature,26,22.02.2022 13:20:02
temperature,38,22.02.2022 13:20:02
temperature,24,22.02.2022 13:20:02
temperature,47,22.02.2022 13:20:02
temperature,48,22.02.2022 13:20:02
temperature,28,22.02.2022 13:20:02
temperature,40,22.02.2022 13:20:02
temperature,21,22.02.2022 13:20:02
temperature,35,22.02.2022 13:20:02
temperature,40,22.02.2022 13:20:02
temperature,32,22.02.2022 13:20:02
temperature,34,22.02.2022 13:20:02
temperature,46,22.02.2022 13:20:02
temperature,42,22.02.2022 13:20:02
temperature,24,22.02.2022 13:20:02
temperature,47,22.02.2022 13:20:02
temperature,30,22.02.2022 13:20:02
temperature,26,22.02.2022 13:20:02
temperature,31,22.02.2022 13:20:02
temperature,39,22.02.2022 13:20:02
temperature,28,22.02.2022 13:20:02
temperature,41,22.02.2022 13:20:02
temperature,24,22.02.2022 13:20:02
temperature,33,22.02.2022 13:20:02
temperature,38,22.02.2022 13:20:02
temperature,36,22.02.2022 13:20:02
temperature,22,22.02.2022 13:20:02
temperature,47,22.02.2022 13:20:02
temperature,22,22.02.2022 13:20:02
temperature,28,22.02.2022 13:20:02
temperature,47,22.02.2022 13:20:02
temperature,34,22.02.2022 13:20:02
temperature,33,22.02.2022 13:20:02
temperature,37,22.02.2022 13:20:02
temperature,35,22.02.2022 13:20:02
temperature,22,22.02.2022 13:20:02
temperature,38,22.02.2022 13:20:02
temperature,24,22.02.2022 13:20:02
temperature,49,22.02.2022 13:20:02
temperature,49,22.02.2022 13:20:02
temperature,26,22.02.2022 13:20:02
temperature,33,22.02.2022 13:20:02
temperature,48,22.02.2022 13:20:02
temperature,41,22.02.2022 13:20:02
temperature,49,22.02.2022 13:20:02
temperature,44,22.02.2022 13:20:02
temperature,24,22.02.2022 13:20:02
temperature,22,22.02.2022 13:20:02
temperature,41,22.02.2022 13:20:02
temperature,41,22.02.2022 13:20:02
temperature,49,22.02.2022 13:20:02
temperature,22,22.02.2022 13:20:02
temperature,34,22.02.2022 13:20:02
temperature,39,22.02.2022 13:20:02
temperature,20,22.02.2022 13:20:02
temperature,27,22.02.2022 13:20:02
temperature,26,22.02.2022 13:20:02
temperature,32,22.02.2022 13:20:02
temperature,20,22.02.2022 13:20:02
temperature,23,22.02.2022 13:20:02
temperature,47,22.02.2022 13:20:02
temperature,34,22.02.2022 13:20:02
temperature,41,22.02.2022 13:20:02
temperature,49,22.02.2022 13:20:02
temperature,34,22.02.2022 13:20:02
temperature,39,22.02.2022 13:20:02
temperature,42,22.02.2022 13:20:02
temperature,21,22.02.2022 13:20:02
temperature,48,22.02.2022 13:20:03
temperature,43,22.02.2022 13:20:03
temperature,20,22.02.2022 13:20:03
temperature,48,22.02.2022 13:20:03
temperature,49,22.02.2022 13:20:03
temperature,24,22.02.2022 13:20:03
temperature,25,22.02.2022 13:20:03
temperature,37,22.02.2022 13:20:03
temperature,35,22.02.2022 13:20:03
temperature,24,22.02.2022 13:20:03
temperature,25,22.02.2022 13:20:03
temperature,36,22.02.2022 13:20:03
temperature,24,22.02.2022 13:20:03
temperature,41,22.02.2022 13:20:03
temperature,47,22.02.2022 13:20:03
temperature,22,22.02.2022 13:20:03
temperature,20,22.02.2022 13:20:03
temperature,36,22.02.2022 13:20:03
temperature,41,22.02.2022 13:20:03
temperature,35,22.02.2022 13:20:03
temperature,28,22.02.2022 13:20:03
temperature,20,22.02.2022 13:20:03
temperature,38,22.02.2022 13:20:03
temperature,47,22.02.2022 13:20:03
temperature,45,22.02.2022 13:20:03
temperature,37,22.02.2022 13:20:03
temperature,43,22.02.2022 13:20:03
temperature,33,22.02.2022 13:20:03
temperature,33,22.02.2022 13:20:03
temperature,41,22.02.2022 13:20:03
temperature,48,22.02.2022 13:20:03
temperature,21,22.02.2022 13:20:03
temperature,43,22.02.2022 13:20:03
temperature,45,22.02.2022 13:20:03
temperature,46,22.02.2022 13:20:03
temperature,39,22.02.2022 13:20:03
temperature,33,22.02.2022 13:20:03
temperature,42,22.02.2022 13:20:03
temperature,45,22.02.2022 13:20:03
temperature,22,22.02.2022 13:20:03
temperature,26,22.02.2022 13:20:03
temperature,24,22.02.2022 13:20:03
temperature,33,22.02.2022 13:20:03
temperature,43,22.02.2022 13:20:03
temperature,49,22.02.2022 13:20:03
temperature,25,22.02.2022 13:20:03
temperature,40,22.02.2022 13:20:03
temperature,47,22.02.2022 13:20:03
temperature,28,22.02.2022 13:20:03
temperature,30,22.02.2022 13:20:03
temperature,40,22.02.2022 13:20:03
temperature,39,22.02.2022 13:20:03
temperature,39,22.02.2022 13:20:03
temperature,48,22.02.2022 13:20:03
temperature,34,22.02.2022 13:20:03
temperature,39,22.02.2022 13:20:03
temperature,47,22.02.2022 13:20:03
temperature,44,22.02.2022 13:20:03
temperature,43,22.02.2022 13:20:03
temperature,22,22.02.2022 13:20:03
temperature,22,22.02.2022 13:20:03
temperature,33,22.02.2022 13:20:03
temperature,45,22.02.2022 13:20:03
temperature,35,22.02.2022 13:20:03
temperature,48,22.02.2022 13:20:03
temperature,45,22.02.2022 13:20:03
temperature,34,22.02.2022 13:20:03
temperature,20,22.02.2022 13:20:03
temperature,37,22.02.2022 13:20:03
temperature,20,22.02.2022 13:20:03
temperature,30,22.02.2022 13:20:03
temperature,49,22.02.2022 13:20:03
temperature,33,22.02.2022 13:20:04
temperature,31,22.02.2022 13:20:04
temperature,21,22.02.2022 13:20:04
temperature,46,22.02.2022 13:20:04
temperature,28,22.02.2022 13:20:04
temperature,36,22.02.2022 13:20:04
temperature,40,22.02.2022 13:20:04
temperature,31,22.02.2022 13:20:04
temperature,39,22.02.2022 13:20:04
temperature,38,22.02.2022 13:20:04
temperature,46,22.02.2022 13:20:04
temperature,44,22.02.2022 13:20:04
temperature,42,22.02.2022 13:20:04
temperature,20,22.02.2022 13:20:04
temperature,23,22.02.2022 13:20:04
temperature,37,22.02.2022 13:20:04
temperature,22,22.02.2022 13:20:04
temperature,48,22.02.2022 13:20:04
temperature,33,22.02.2022 13:20:04
temperature,30,22.02.2022 13:20:04
temperature,40,22.02.2022 13:20:04
temperature,34,22.02.2022 13:20:04
temperature,41,22.02.2022 13:20:04
temperature,34,22.02.2022 13:20:04
temperature,20,22.02.2022 13:20:04
temperature,39,22.02.2022 13:20:04
temperature,36,22.02.2022 13:20:04
temperature,46,22.02.2022 13:20:04
temperature,33,22.02.2022 13:20:04
temperature,31,22.02.2022 13:20:04
temperature,21,22.02.2022 13:20:04
temperature,20,22.02.2022 13:20:04
temperature,41,22.02.2022 13:20:04
temperature,32,22.02.2022 13:20:04
temperature,47,22.02.2022 13:20:04
temperature,20,22.02.2022 13:20:04
temperature,38,22.02.2022 13:20:04
temperature,29,22.02.2022 13:20:04
temperature,21,22.02.2022 13:20:04
temperature,22,22.02.2022 13:20:04
temperature,46,22.02.2022 13:20:04
temperature,23,22.02.2022 13:20:04
temperature,25,22.02.2022 13:20:04
temperature,25,22.02.2022 13:20:04
temperature,28,22.02.2022 13:20:04
temperature,43,22.02.2022 13:20:04
temperature,34,22.02.2022 13:20:04
temperature,39,22.02.2022 13:20:04
temperature,33,22.02.2022 13:20:04
temperature,38,22.02.2022 13:20:04
temperature,39,22.02.2022 13:20:04
temperature,30,22.02.2022 13:20:04
temperature,28,22.02.2022 13:20:04
temperature,42,22.02.2022 13:20:04
temperature,20,22.02.2022 13:20:04
temperature,41,22.02.2022 13:20:04
temperature,31,22.02.2022 13:20:04
temperature,28,22.02.2022 13:20:04
temperature,37,22.02.2022 13:20:04
temperature,31,22.02.2022 13:20:04
temperature,41,22.02.2022 13:20:04
temperature,35,22.02.2022 13:20:04
temperature,40,22.02.2022 13:20:04
temperature,49,22.02.2022 13:20:04
temperature,28,22.02.2022 13:20:04
temperature,38,22.02.2022 13:20:04
temperature,44,22.02.2022 13:20:04
temperature,22,22.02.2022 13:20:04
temperature,44,22.02.2022 13:20:04
temperature,45,22.02.2022 13:20:04
temperature,41,22.02.2022 13:20:04
temperature,34,22.02.2022 13:20:04
temperature,38,22.02.2022 13:20:04
temperature,23,22.02.2022 13:20:04
temperature,25,22.02.2022 13:20:04
temperature,28,22.02.2022 13:20:04
temperature,20,22.02.2022 13:20:04
temperature,28,22.02.2022 13:20:04
temperature,47,22.02.2022 13:20:04
temperature,48,22.02.2022 13:20:04
temperature,46,22.02.2022 13:20:04
temperature,38,22.02.2022 13:20:04
temperature,24,22.02.2022 13:20:04
temperature,36,22.02.2022 13:20:04
temperature,33,22.02.2022 13:20:05
temperature,32,22.02.2022 13:20:05
temperature,33,22.02.2022 13:20:05
temperature,40,22.02.2022 13:20:05
temperature,23,22.02.2022 13:20:05
temperature,48,22.02.2022 13:20:05
temperature,30,22.02.2022 13:20:05
temperature,21,22.02.2022 13:20:05
temperature,33,22.02.2022 13:20:05
temperature,32,22.02.2022 13:20:05
temperature,22,22.02.2022 13:20:05
temperature,22,22.02.2022 13:20:05
temperature,25,22.02.2022 13:20:05
temperature,47,22.02.2022 13:20:05
temperature,39,22.02.2022 13:20:05
temperature,32,22.02.2022 13:20:05
temperature,40,22.02.2022 13:20:05
temperature,24,22.02.2022 13:20:05
temperature,36,22.02.2022 13:20:05
temperature,29,22.02.2022 13:20:05
temperature,39,22.02.2022 13:20:05
temperature,46,22.02.2022 13:20:05
temperature,34,22.02.2022 13:20:05
temperature,46,22.02.2022 13:20:05
temperature,28,22.02.2022 13:20:05
temperature,33,22.02.2022 13:20:05
temperature,32,22.02.2022 13:20:05
temperature,44,22.02.2022 13:20:05
temperature,23,22.02.2022 13:20:05
temperature,30,22.02.2022 13:20:05
temperature,26,22.02.2022 13:20:05
temperature,44,22.02.2022 13:20:05
temperature,23,22.02.2022 13:20:05
temperature,45,22.02.2022 13:20:05
temperature,27,22.02.2022 13:20:05
temperature,37,22.02.2022 13:20:05
temperature,46,22.02.2022 13:20:05
temperature,45,22.02.2022 13:20:05
temperature,40,22.02.2022 13:20:05
temperature,37,22.02.2022 13:20:05
temperature,26,22.02.2022 13:20:05
temperature,31,22.02.2022 13:20:05
temperature,42,22.02.2022 13:20:05
temperature,47,22.02.2022 13:20:05
temperature,42,22.02.2022 13:20:05
temperature,45,22.02.2022 13:20:05
temperature,45,22.02.2022 13:20:05
temperature,44,22.02.2022 13:20:05
temperature,30,22.02.2022 13:20:05
temperature,26,22.02.2022 13:20:05
temperature,20,22.02.2022 13:20:05
temperature,33,22.02.2022 13:20:05
temperature,43,22.02.2022 13:20:05
temperature,36,22.02.2022 13:20:05
temperature,39,22.02.2022 13:20:05
temperature,28,22.02.2022 13:20:05
temperature,40,22.02.2022 13:20:05
temperature,28,22.02.2022 13:20:05
temperature,24,22.02.2022 13:20:05
temperature,31,22.02.2022 13:20:05
temperature,27,22.02.2022 13:20:05
temperature,27,22.02.2022 13:20:05
temperature,39,22.02.2022 13:20:05
temperature,44,22.02.2022 13:20:05
temperature,47,22.02.2022 13:20:05
temperature,49,22.02.2022 13:20:05
temperature,40,22.02.2022 13:20:05
temperature,21,22.02.2022 13:20:05
temperature,31,22.02.2022 13:20:05
temperature,43,22.02.2022 13:20:05
temperature,27,22.02.2022 13:20:05
temperature,36,22.02.2022 13:20:05
temperature,25,22.02.2022 13:20:05
temperature,40,22.02.2022 13:20:05
temperature,45,22.02.2022 13:20:05
temperature,49,22.02.2022 13:20:05
temperature,45,22.02.2022 13:20:05
temperature,28,22.02.2022 13:20:05
temperature,46,22.02.2022 13:20:05
temperature,25,22.02.2022 13:20:05
temperature,30,22.02.2022 13:20:05
temperature,30,22.02.2022 13:20:05
temperature,26,22.02.2022 13:20:05
temperature,37,22.02.2022 13:20:05
temperature,22,22.02.2022 13:20:06
temperature,34,22.02.2022 13:20:06
temperature,42,22.02.2022 13:20:06
temperature,28,22.02.2022 13:20:06
temperature,48,22.02.2022 13:20:06
temperature,41,22.02.2022 13:20:06
temperature,39,22.02.2022 13:20:06
temperature,29,22.02.2022 13:20:06
